Period,Report Id,Company,Company number,Payments made in the reporting period,Average time to pay,% Invoices paid within 30 days,% Invoices paid between 31 and 60 days,% Invoices paid later than 60 days,% Invoices not paid within agreed terms,Shortest (or only) standard payment period,Longest standard payment period,Maximum contractual payment period,Payment terms have changed,Suppliers notified of changes,Participates in payment codes,E-Invoicing offered,Supply-chain financing offered,Policy covers charges for remaining on supplier list,Charges have been made for remaining on supplier list
2022 JUL - 2022 DEC,71476,BALL BEVERAGE PACKAGING EUROPE LIMITED,02554348,True,139.0,32.0,4.0,64.0,6.0,97.0,,270.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,71489,PALL EUROPE LIMITED,07211681,True,67.0,43.0,21.0,36.0,4.0,0.0,120.0,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,71490,PALL MANUFACTURING UK LIMITED,00769075,True,59.0,43.0,25.0,32.0,4.0,0.0,120.0,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,71514,BENNETT RESTAURANTS LTD,04965974,True,12.0,92.0,7.0,1.0,8.0,1.0,,30.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67679,SEILWAITH AMEY CYMRU / AMEY INFRASTRUCTURE WALES LIMITED,11389544,True,18.0,81.0,15.0,4.0,34.0,14.0,60.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68868,MONDELEZ UK CONFECTIONERY PRODUCTION LIMITED,00474310,True,101.0,5.0,24.0,71.0,4.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68866,CADBURY UK LIMITED,00155256,True,73.0,36.0,8.0,56.0,14.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68865,MONDELEZ UK R&D LIMITED,03841804,True,80.0,11.0,42.0,47.0,9.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68433,CHIVAS BROTHERS LIMITED,SC268758,True,57.0,11.0,48.0,41.0,15.0,60.0,,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68481,CROWN PACKAGING MANUFACTURING UK LIMITED,10352429,True,68.0,14.0,45.0,42.0,50.0,60.0,120.0,165.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68484,CARNAUDMETALBOX ENGINEERING LIMITED,00472767,True,77.0,7.0,43.0,51.0,67.0,60.0,120.0,165.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68502,MANN + HUMMEL (UK) LIMITED,03152081,True,37.0,38.0,46.0,16.0,81.0,30.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,68504,CROWN PACKAGING DISTRIBUTION UK LIMITED,10352314,True,31.0,68.0,26.0,6.0,32.0,60.0,120.0,165.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68517,HEINEKEN UK LIMITED,SC065527,True,79.0,16.0,33.0,51.0,22.0,0.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68532,WALKERS SNACK FOODS LIMITED,02333074,True,87.0,23.0,39.0,38.0,21.0,45.0,76.0,91.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68543,WALKERS SNACKS LIMITED,03474989,True,80.0,16.0,43.0,42.0,17.0,45.0,76.0,91.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68545,WALKERS SNACKS (DISTRIBUTION) LIMITED,03566410,True,82.0,24.0,36.0,41.0,18.0,45.0,76.0,91.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68572,DRAX HYDRO LIMITED,08654218,True,64.0,0.0,72.0,28.0,29.0,0.0,60.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,68582,DRAX POWER LIMITED,04883589,True,48.0,34.0,45.0,21.0,19.0,0.0,60.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,68591,DRAX PUMPED STORAGE LIMITED,06657336,True,60.0,16.0,58.0,26.0,29.0,0.0,60.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,68602,DRAX RIVER HYDRO LIMITED,05956747,True,64.0,10.0,61.0,30.0,30.0,0.0,60.0,60.0,False,,True,False,True,False,False
2022 JUL - 2023 JAN,68607,DIAGEO GREAT BRITAIN LIMITED,00507652,True,76.0,1.0,38.0,61.0,5.0,60.0,,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,68610,DRAX CORPORATE LIMITED,05562058,True,15.0,83.0,10.0,7.0,19.0,0.0,60.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,68618,ATALIAN SERVEST AMK LIMITED,SC033489,True,22.0,85.0,12.0,3.0,69.0,30.0,,65.0,False,,False,False,True,False,False
2022 JUL - 2023 JAN,68623,DIAGEO NORTHERN IRELAND LIMITED,NI003755,True,78.0,8.0,26.0,66.0,11.0,60.0,,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,68864,MONDELEZ UK LIMITED,00203663,True,76.0,18.0,34.0,48.0,7.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68819,SHERWIN-WILLIAMS UK LIMITED,02968830,True,55.0,17.0,41.0,42.0,79.0,60.0,,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68771,GE AVIATION SYSTEMS LIMITED,00745917,True,66.0,19.0,24.0,57.0,38.0,90.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68767,AWP ASSISTANCE UK LTD,01710361,True,37.0,76.0,13.0,10.0,23.0,30.0,,30.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,68742,GSF CAR PARTS LIMITED,01779084,True,87.0,16.0,22.0,62.0,12.0,0.0,360.0,360.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68710,DOW SILICONES UK LIMITED,00486170,True,65.0,7.0,20.0,73.0,4.0,30.0,,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68410,LAFARGE CAULDON LIMITED,09326237,True,69.0,7.0,34.0,59.0,12.0,0.0,123.0,130.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,68708,DOW CHEMICAL SERVICES UK LIMITED,07204046,True,54.0,28.0,29.0,43.0,11.0,30.0,,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68694,DOW CHEMICAL COMPANY LIMITED,00537161,True,54.0,20.0,36.0,44.0,9.0,30.0,,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68671,MCLAREN SERVICES LIMITED,01967715,True,61.0,12.0,63.0,25.0,26.0,0.0,92.0,92.0,False,,False,False,True,False,False
2022 JUL - 2023 JAN,68654,DIAGEO GLOBAL SUPPLY IBC LIMITED,NI003038,True,79.0,1.0,32.0,67.0,3.0,60.0,,120.0,False,,False,False,True,False,False
2022 JUL - 2023 JAN,68647,DIAGEO SCOTLAND LIMITED,SC000750,True,77.0,2.0,46.0,52.0,5.0,60.0,,180.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,68626,ETEX (EXTERIORS) UK LIMITED,00486100,True,64.0,25.0,46.0,29.0,56.0,30.0,96.0,96.0,False,,False,False,True,True,False
2022 JUL - 2022 DEC,68624,ASDA STORES LIMITED,00464777,True,47.0,22.0,65.0,13.0,7.0,6.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,68698,NOMAD FOODS EUROPE LIMITED,05879466,True,69.0,25.0,29.0,46.0,51.0,90.0,,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67677,AMEY HIGHWAYS LIMITED,06600609,True,22.0,68.0,31.0,1.0,9.0,14.0,60.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67418,PPG ARCHITECTURAL COATINGS UK LIMITED,00436135,True,84.0,10.0,27.0,63.0,47.0,1.0,95.0,150.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67662,TARMAC AGGREGATES LIMITED,00297905,True,35.0,55.0,24.0,21.0,16.0,0.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66351,JANUS HENDERSON INVESTORS INTERNATIONAL LIMITED,03594615,True,14.0,92.0,7.0,1.0,8.0,1.0,30.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,66350,JANUS HENDERSON FUND MANAGEMENT UK LIMITED,02678531,True,14.0,92.0,7.0,1.0,8.0,1.0,30.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,66348,JANUS HENDERSON ADMINISTRATION UK LIMITED,00290577,True,14.0,92.0,7.0,1.0,8.0,1.0,30.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,66347,JANUS HENDERSON INVESTORS UK LIMITED,00906355,True,14.0,92.0,7.0,1.0,8.0,1.0,30.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,66341,THE CDA GROUP LIMITED,02621460,True,27.0,66.0,28.0,6.0,96.0,0.0,150.0,150.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66328,MOLSON COORS BREWING COMPANY (UK) LIMITED,00026018,True,90.0,7.0,20.0,73.0,12.0,90.0,,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66324,BRITISH-AMERICAN TOBACCO (HOLDINGS) LIMITED,00262254,True,31.0,68.0,28.0,3.0,7.0,30.0,120.0,270.0,False,,True,True,True,False,False
2022 JUL - 2022 DEC,66395,TRADETEAM LIMITED,03078367,True,48.0,86.0,10.0,4.0,43.0,60.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66320,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,05203113,True,48.0,22.0,57.0,21.0,30.0,30.0,90.0,270.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66262,ROCHE DIAGNOSTICS LIMITED,00571546,True,25.0,82.0,7.0,11.0,33.0,0.0,60.0,90.0,True,True,False,False,True,False,False
2022 JUL - 2022 DEC,66261,BRITISH AMERICAN TOBACCO (INVESTMENTS) LIMITED,00074974,True,44.0,36.0,41.0,23.0,27.0,30.0,270.0,270.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66256,B.A.T SERVICES LIMITED,00221104,True,24.0,70.0,24.0,6.0,63.0,0.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66242,WESTCOAST LIMITED,01816587,True,49.0,30.0,34.0,36.0,10.0,0.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66238,BRITISH AMERICAN TOBACCO (GLP) LIMITED,06238103,True,52.0,28.0,56.0,16.0,21.0,30.0,60.0,60.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66232,ERICSSON LIMITED,00942215,True,73.0,10.0,51.0,39.0,9.0,90.0,91.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66231,HERTZ EUROPE LIMITED,01008739,True,72.0,21.0,36.0,43.0,57.0,0.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66267,NICOVENTURES TRADING LIMITED,06665343,True,56.0,20.0,42.0,38.0,12.0,30.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66397,DHL SERVICES LIMITED,03324664,True,30.0,82.0,12.0,6.0,18.0,60.0,,60.0,False,,True,True,True,False,False
2022 JUL - 2022 DEC,66400,MCGREGOR CORY LIMITED,00525750,True,41.0,34.0,55.0,11.0,14.0,60.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66403,DHL SUPPLY CHAIN LIMITED,00528867,True,41.0,36.0,51.0,13.0,15.0,60.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66637,NESTLE UK LTD.,00051491,True,59.0,14.0,63.0,23.0,11.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66594,MCCAIN FOODS (G.B.) LIMITED,00733218,True,54.0,18.0,57.0,25.0,42.0,0.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66585,EAST ANGLIA ONE LIMITED,07366753,True,23.0,92.0,5.0,3.0,9.0,30.0,60.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66579,SCOTTISHPOWER ENERGY RETAIL LIMITED,SC190287,True,27.0,92.0,4.0,4.0,15.0,15.0,60.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66578,CANOPIUS SERVICES LIMITED,02733994,True,49.0,63.0,21.0,16.0,36.0,30.0,60.0,60.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66566,SCOTTISHPOWER RENEWABLES (WODS) LIMITED,SC374288,True,16.0,88.0,12.0,0.0,6.0,30.0,,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66564,SCOTTISHPOWER RENEWABLES (UK) LIMITED,NI028425,True,26.0,87.0,9.0,4.0,23.0,30.0,60.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66563,SCOTTISHPOWER ENERGY MANAGEMENT LIMITED,SC215843,True,16.0,93.0,5.0,2.0,7.0,0.0,45.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66562,SCOTTISH POWER UK PLC,SC117120,True,30.0,83.0,10.0,7.0,19.0,30.0,60.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66555,ARCONIC MANUFACTURING (GB) LIMITED,00633328,True,88.0,5.0,12.0,83.0,8.0,30.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66524,UNILEVER UK LIMITED,00334527,True,63.0,31.0,20.0,49.0,2.0,30.0,90.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66519,UNILEVER U.K. CENTRAL RESOURCES LIMITED,00029140,True,66.0,29.0,11.0,59.0,3.0,30.0,90.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66498,GLOBAL LIFE SCIENCES SOLUTIONS OPERATIONS UK LTD,12063780,True,21.0,81.0,5.0,14.0,11.0,90.0,,150.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66496,GLOBAL LIFE SCIENCES SOLUTIONS MANUFACTURING UK LTD,12063741,True,39.0,51.0,20.0,29.0,16.0,90.0,,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66476,MARS WRIGLEY CONFECTIONERY UK LIMITED,06649982,True,62.0,30.0,39.0,31.0,10.0,1.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66475,DHL PARCEL UK LIMITED,00965783,True,34.0,71.0,20.0,9.0,15.0,60.0,,60.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66458,JFD LIMITED,SC123684,True,41.0,34.0,49.0,17.0,70.0,30.0,60.0,60.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66228,HERTZ (U.K.) LIMITED,00597994,True,57.0,13.0,44.0,43.0,15.0,0.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,66638,NESTLÉ WATERS UK LIMITED,02334804,True,54.0,22.0,57.0,21.0,18.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66200,MSC CRUISE MANAGEMENT (UK) LIMITED,09361148,True,54.0,39.0,30.0,31.0,52.0,14.0,90.0,90.0,True,True,False,False,True,False,False
2022 JUL - 2022 DEC,66033,SUN CHEMICAL LIMITED,02647054,True,39.0,54.0,28.0,18.0,9.0,30.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67673,AMEY GROUP SERVICES LIMITED,03744754,True,17.0,93.0,5.0,2.0,16.0,14.0,60.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65326,GILLETTE U.K. LIMITED,00254912,True,83.0,3.0,42.0,55.0,5.0,30.0,75.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65327,PROCTER & GAMBLE TECHNICAL CENTRES LIMITED,03281294,True,69.0,15.0,24.0,61.0,11.0,75.0,,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65328,PROCTER & GAMBLE PRODUCT SUPPLY (U.K.) LIMITED,03074536,True,74.0,10.0,20.0,70.0,8.0,75.0,,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65505,EDF ENERGY (THERMAL GENERATION) LIMITED,04267569,True,63.0,16.0,64.0,20.0,25.0,60.0,,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65520,CEMEX UK OPERATIONS LIMITED,00658390,True,43.0,27.0,52.0,21.0,84.0,0.0,124.0,124.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65564,CROWN PET FOODS LIMITED,02744493,True,37.0,77.0,17.0,6.0,1.0,0.0,120.0,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65305,COSTA LIMITED,01270695,True,55.0,10.0,77.0,13.0,3.0,60.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65585,C. & J. CLARK INTERNATIONAL LIMITED,00141015,True,48.0,39.0,33.0,28.0,28.0,0.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65608,SPIRIT AEROSYSTEMS (EUROPE) LIMITED,05663660,True,67.0,41.0,18.0,42.0,46.0,7.0,120.0,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65612,RTI INTERNATIONAL METALS LIMITED,03585661,True,50.0,30.0,41.0,29.0,27.0,0.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65625,FIRTH RIXSON METALS LIMITED,00138691,True,71.0,6.0,27.0,67.0,5.0,30.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65640,ELECTROLUX PLC,02331516,True,34.0,50.0,37.0,12.0,75.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65645,GKN FREIGHT SERVICES LIMITED,00056211,True,66.0,13.0,43.0,44.0,12.0,104.0,,134.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65660,PREMEX SERVICES LIMITED,03281191,True,78.0,14.0,43.0,44.0,5.0,30.0,360.0,360.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65676,LENZING FIBERS GRIMSBY LIMITED,05709148,True,42.0,35.0,61.0,4.0,11.0,0.0,60.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65607,HOWMET LIMITED,02659893,True,75.0,5.0,23.0,72.0,3.0,30.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65301,COSTA EXPRESS LIMITED,03145187,True,61.0,43.0,23.0,34.0,15.0,60.0,120.0,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65681,GARTNER U.K. LIMITED,02266016,True,18.0,75.0,21.0,4.0,8.0,10.0,60.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65729,KIMBERLY - CLARK LIMITED,00308676,True,54.0,44.0,31.0,25.0,21.0,3.0,183.0,183.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66023,SEALED AIR LIMITED,03443946,True,81.0,16.0,27.0,57.0,47.0,90.0,149.0,149.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65976,RAYTHEON SYSTEMS LIMITED,00406809,True,26.0,77.0,21.0,2.0,7.0,7.0,60.0,60.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,65972,UNITED BISCUITS (UK) LIMITED,02506007,True,86.0,13.0,17.0,70.0,19.0,75.0,,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65963,BUILDER DEPOT LIMITED,04287341,True,67.0,10.0,66.0,24.0,25.0,30.0,60.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65957,NEWLAND HOMES LIMITED,02582221,True,35.0,45.0,53.0,2.0,27.0,14.0,61.0,61.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65949,TMD FRICTION UK LIMITED,04330235,True,51.0,27.0,40.0,33.0,83.0,1.0,,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65921,EDF ENERGY LIMITED,02366852,True,71.0,13.0,63.0,24.0,32.0,60.0,,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65917,MARS PETCARE UK,06649984,True,59.0,24.0,52.0,24.0,8.0,30.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65849,JMK BUSINESS SOLUTIONS LIMITED,06946004,True,6.0,97.0,3.0,0.0,0.0,30.0,,30.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65824,ORTHO-CLINICAL DIAGNOSTICS,02549777,True,46.0,30.0,62.0,8.0,19.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65806,GKN DRIVELINE BIRMINGHAM LIMITED,00121799,True,35.0,48.0,42.0,10.0,8.0,104.0,,104.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65805,GKN AUTOMOTIVE LIMITED,00034104,True,73.0,21.0,31.0,48.0,10.0,104.0,,104.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65772,AFTON CHEMICAL LIMITED,01213092,True,50.0,24.0,62.0,13.0,18.0,60.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,65767,PEAC BUSINESS FINANCE LIMITED,00898129,True,9.0,95.0,5.0,0.0,5.0,7.0,60.0,30.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,65755,AIRBUS OPERATIONS LIMITED,03468788,True,68.0,3.0,38.0,59.0,6.0,11.0,85.0,115.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65733,KIMBERLY-CLARK EUROPEAN SERVICES LIMITED,04071548,True,98.0,10.0,27.0,63.0,29.0,3.0,183.0,183.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,65732,KIMBERLY-CLARK EUROPE LIMITED,04060641,True,66.0,32.0,28.0,40.0,21.0,3.0,183.0,183.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66035,EDF ENERGY CUSTOMERS LIMITED,02228297,True,4.0,96.0,3.0,1.0,2.0,60.0,,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66640,NESTLE PURINA UK MANUFACTURING OPERATIONS LIMITED,00121700,True,59.0,17.0,49.0,34.0,7.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66391,DHL REAL ESTATE (UK) LIMITED,01150835,True,18.0,77.0,22.0,1.0,30.0,60.0,,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,66688,BRITISH AMERICAN SHARED SERVICES (GSD) LIMITED,05203401,True,57.0,26.0,45.0,29.0,13.0,15.0,285.0,285.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67632,ARLA FOODS LIMITED,02143253,True,48.0,26.0,46.0,28.0,56.0,60.0,,180.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67175,CENTRICA HIVE LIMITED,05782908,True,59.0,22.0,11.0,67.0,16.0,28.0,60.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67170,RECKITT BENCKISER HEALTH LIMITED,11069293,True,56.0,38.0,33.0,29.0,10.0,30.0,180.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67164,RECKITT BENCKISER (BRANDS) LIMITED,08192386,True,80.0,54.0,16.0,30.0,11.0,30.0,180.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67162,CENTRICA PLC,03033654,True,44.0,30.0,67.0,3.0,11.0,28.0,60.0,60.0,False,,True,True,True,False,False
2022 JUL - 2022 DEC,67149,RECKITT BENCKISER CORPORATE SERVICES LIMITED,04027682,True,58.0,41.0,29.0,30.0,16.0,30.0,180.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67641,AMEY COMMUNITY LIMITED,02564794,True,12.0,84.0,16.0,0.0,3.0,14.0,60.0,60.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67178,LRC PRODUCTS LIMITED,00698371,True,105.0,12.0,4.0,84.0,33.0,30.0,180.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67148,GLAXOSMITHKLINE CONSUMER HEALTHCARE (UK) TRADING LIMITED,09237643,True,67.0,16.0,58.0,26.0,12.0,0.0,60.0,60.0,False,,True,True,True,False,False
2022 JUL - 2022 DEC,67140,TRAVIS PERKINS TRADING COMPANY LIMITED,00733503,True,50.0,24.0,55.0,21.0,59.0,30.0,90.0,107.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67138,BEVERAGE SERVICES LIMITED,02072395,True,32.0,69.0,21.0,9.0,44.0,5.0,,120.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67129,KEYLINE CIVILS SPECIALIST LIMITED,SC042425,True,53.0,16.0,61.0,23.0,59.0,30.0,90.0,107.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67273,CUMMINS GENERATOR TECHNOLOGIES LIMITED,00441273,True,51.0,24.0,50.0,26.0,34.0,0.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67105,MACNAUGHTON BLAIR LIMITED,NI023032,True,54.0,13.0,52.0,35.0,64.0,30.0,120.0,120.0,False,,False,True,True,True,True
2022 JUL - 2022 DEC,67094,TELEFONICA UK LIMITED,01743099,True,109.0,15.0,17.0,68.0,4.0,30.0,180.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67055,SYNGENTA UK LIMITED,00849037,True,42.0,62.0,20.0,17.0,14.0,30.0,90.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67144,THE BSS GROUP LIMITED,00060987,True,63.0,15.0,32.0,53.0,76.0,30.0,90.0,77.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67612,TARMAC TRADING LIMITED,00453791,True,23.0,70.0,17.0,13.0,15.0,0.0,90.0,90.0,False,,True,False,True,False,False
2022 JUL - 2022 DEC,66642,NESTLE PURINA UK COMMERCIAL OPERATIONS LIMITED,11963923,True,46.0,29.0,53.0,18.0,17.0,60.0,,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67557,UK GRID SOLUTIONS LIMITED,04955841,True,78.0,30.0,18.0,52.0,14.0,90.0,120.0,180.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67272,CUMMINS POWER GENERATION LIMITED,00262310,True,40.0,45.0,38.0,17.0,51.0,0.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67269,CUMMINS LTD.,00573951,True,56.0,24.0,42.0,34.0,34.0,0.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67259,HY-TEN GROUP LIMITED,00862342,True,47.0,62.0,29.0,8.0,1.0,1.0,120.0,120.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67297,CHEVRON BRITAIN LIMITED,01006065,True,25.0,95.0,4.0,1.0,0.0,0.0,30.0,30.0,False,,True,True,True,True,True
2022 JUL - 2022 DEC,67338,SULZER PUMPS (UK) LIMITED,02070346,True,55.0,25.0,33.0,42.0,85.0,30.0,90.0,90.0,False,,False,False,True,False,False
2022 JUL - 2022 DEC,67204,DSM NUTRITIONAL PRODUCTS (UK) LIMITED,04031360,True,32.0,38.0,51.0,11.0,39.0,0.0,60.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67201,ATOS IT SERVICES UK LIMITED,01245534,True,19.0,78.0,21.0,1.0,7.0,0.0,60.0,90.0,False,,True,True,True,False,False
2022 JUL - 2022 DEC,67424,PPG INDUSTRIES (UK) LIMITED,02110620,True,52.0,50.0,30.0,20.0,17.0,30.0,60.0,90.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67196,MARSH LIMITED,01507274,True,13.0,100.0,0.0,0.0,0.0,30.0,45.0,45.0,False,,False,True,True,False,False
2022 JUL - 2022 DEC,67179,CENTRICA SERVICES LIMITED,10553056,True,48.0,31.0,16.0,53.0,20.0,28.0,60.0,60.0,False,,False,True,True,False,False
